mssv,lopsh,drl_hk1,drl_hk2,drl_hk3,drl_hk4,drl_hk5,drl_hk6,drl_hk7,drl_hk8,drl_hk9,drl_hk10,drl_hk11,drl_hk12,drl_hk13,drl_hk14
07B456DFXPvAibaEXe/Y5MNhmO/7o4jqDhK0hPph, ATTT2017,,,,,,,,,,,,,,
07BC2D08XPvAibaEXe80b1fr0fH/Jqhggu8L1RSW, PMCL2015 ,,,,,,,,,,,,,,
07CD6433XPvAibaEXe+02ryNj/uIXwtqN+gWpm6M, CTTT2015,,,,,,,,,,,,,,
07ECA8C7XPvAibaEXe8VQgmAEjfeNoN76PCifDde, ATTT2018,,,,,,,,,,,,,,
07EF3044XPvAibaEXe+nNcqpVbk9mcggQOIook60, ATCL2018,,,,,,,,,,,,,,
07F0B649XPvAibaEXe9S6E9ioiUfBGwa4H6CUbKK, MTCL2016,,,,,,,,,,,,,,
07F9A79EXPvAibaEXe/Tx838KM/cyg/z136edaYf, HTTT2019,,,,,,,,,,,,,,
08067641XPvAibaEXe8Dld2HmzmH+mZhc7UPJjE8, CNTT2017,,,,,,,,,,,,,,
08182AD5XPvAibaEXe+3sZoWnetaj2dDhEcMJno9, MMTT2016,,,,,,,,,,,,,,
081B601DXPvAibaEXe9RBNO8knVPD9AgF+6CJerg, KHMT2015,,,,,,,,,,,,,,
0821621DXPvAibaEXe/btl79MArZLF7Vr4ovU5Xz, MMTT2014,98.0,,,,,,,,,,,,,
08245B1BXPvAibaEXe/OS4eb0G5N4gR61g9w5JG8, MMCL2018,,,,,,,,,,,,,,
082CA1BDXPvAibaEXe9h45naFhFKYgXejbIyWnsM, ,,98.0,98.0,100.0,,,,,,,,,,
0835A296XPvAibaEXe+WyjAMa+c6gl9Iw5QpdaDA, MMCL2019,,,,,,,,,,,,,,
083DD240XPvAibaEXe+gsTDvgY5pDqmMCJZkOYCz, ,,,,,,,,,,,,,,
0850B0F9XPvAibaEXe/twT+sf632fdDzR/0GA7ku, CTTT2019.2,,,,,,,,,,,,,,
0852976FXPvAibaEXe8BcBqSm3bVhj7PwHsplpJx, KHCL2019,,,,,,,,,,,,,,
08573CE9XPvAibaEXe+T+pdYLenbrucq28CqwkCu, CNTT2017,,,,,,,,,,,,,,
08624366XPvAibaEXe80F7xvyMuvyPVvrG7GXaRO, KHMT2019,,,,,,,,,,,,,,
0862B608XPvAibaEXe9i7Lm5hcsAnxxUOt0fMFu4, KHMT2018,,,,,,,,,,,,,,
0869AC1AXPvAibaEXe9puzAyruoCKS8Bvkqa7arm, KHTN2018,,,,,,,,,,,,,,
086DF147XPvAibaEXe/q/d6S7LoUw4tVaLlsfE7p, KTMT2019,,,,,,,,,,,,,,
08782EBCXPvAibaEXe9zVZKaStZ09MV9x0bcbU8i, KHMT2019,,,,,,,,,,,,,,
088350C2XPvAibaEXe+LLvbxzunmJHB3BF9TCyq/, ,,79.0,52.0,,,,,,,,,,,
088767B5XPvAibaEXe+Y5CB/5gt3MAZxW0JDh9YA, ,,80.0,81.0,61.0,,,,,,,,,,
08890FF6XPvAibaEXe+wmtNhlfgIwlWvQAJnsgPn, ,,69.0,39.0,50.0,,,,,,,,,,
088B76A4XPvAibaEXe8wj1bWOnrKYQKrIGLhaxdW, MTCL2019,,,,,,,,,,,,,,
089D0D67XPvAibaEXe8NoNh54Mn6M4hvoYUrZYVz, HTTT2015,,,,,,,,,,,,,,
089EAE6CXPvAibaEXe80F7xvyMuvyGDMD16yBhIm, PMCL2019,,,,,,,,,,,,,,
08B2C14EXPvAibaEXe/nw3DhNQnHf02cfEIDMqEZ, MTCL2017,,,,,,,,,,,,,,
08BC841DXPvAibaEXe9iKIRwqei6/L0WWlLQs16x, ,,26.0,,,,,,,,,,,,
08BCA73BXPvAibaEXe8VekUw4ELehgGhnY+JjnAc, ,,98.0,95.0,,,,,,,,,,,
08CBD18EXPvAibaEXe+rucNIMwNDA5sDARWnhseX, ATCL2018,,,,,,,,,,,,,,
08E0A92DXPvAibaEXe/PrIR+BvN04TEVtyCQ5wQy, ATTN2019,,,,,,,,,,,,,,
08F35A6DXPvAibaEXe9Vh8FJ4R+4oW19SLv2wQSP, CNCL2019,,,,,,,,,,,,,,
08F7EA47XPvAibaEXe85qP6RA1XpqnfXLLiqhSVu, MMCL2018,,,,,,,,,,,,,,
08FB263BXPvAibaEXe9Z67almz7y5semmAKozmbp, ,,81.0,82.0,,,,,,,,,,,
08FD27ADXPvAibaEXe917PYvJ9Jl7QAVZU4PwZly, KTMT2014,66.0,,,,,,,,,,,,,
09136C26XPvAibaEXe8Wb350a8ibngGn7z1HgeSI, KHMT2019,,,,,,,,,,,,,,
09238D06XPvAibaEXe+M91Hzrx3qMP7qlUOm2nUh, KHCL2019,,,,,,,,,,,,,,
09241D2EXPvAibaEXe+0Dwp+QXLoYjcQFAwpo9Qj, KHMT2017,,,,,,,,,,,,,,
093A9E7EXPvAibaEXe9MLbI3cCq2BDkMZ2Fgf9nI, ,,92.0,100.0,,,,,,,,,,,
09562713XPvAibaEXe/Hpk/kOf6+1RgvIg+ZGaje, ,,79.0,82.0,,,,,,,,,,,
0961B3C3XPvAibaEXe/U36FI9OTo3ZILGRc5nd+M, KHCL2019,,,,,,,,,,,,,,
096E14B9XPvAibaEXe+b/3AZFelvL+xMOTwroTmR, MMTT2019,,,,,,,,,,,,,,
09792F8AXPvAibaEXe/EbCJQv4uheBJq+S2/WJDS, KHMT2019,,,,,,,,,,,,,,
09C5F90EXPvAibaEXe++P1Ki321T8WzWUflk+Nbj, KHCL2019,,,,,,,,,,,,,,
09CB50DCXPvAibaEXe/sDxpKTuGnIKhTMmxfSnq0, MMTT2015,,,,,,,,,,,,,,
09CE92DEXPvAibaEXe92uUBt7zfwrZWZ1+Hb4Qhs, CTTT2017,,,,,,,,,,,,,,
09D81761XPvAibaEXe8ydgsBCmjqA/3YAY3pxZOP, ,,60.0,60.0,,,,,,,,,,,
09DAA20BXPvAibaEXe8cJKtXZaLmvUsH6H9yaOrj, KHMT2016,,,,,,,,,,,,,,
09DE3A51XPvAibaEXe/GEP39G15BdRSEDU3D3+LV, KTPM2017,,,,,,,,,,,,,,
09EA1246XPvAibaEXe9N+b7C2VGPs7VmmYGpq5S4, MTCL2016,,,,,,,,,,,,,,
0A049F45XPvAibaEXe9CtFSNMbfIz9qE7i0Fu4My, ,,77.0,92.0,,,,,,,,,,,
0A0624B8XPvAibaEXe9CtFSNMbfIz13+0RDE3Ypj, ,,65.0,59.0,,,,,,,,,,,
0A1615C7XPvAibaEXe9dgf/EzU6ZBUhHrfzOHZLz, TMCL2019,,,,,,,,,,,,,,
0A200A20XPvAibaEXe/Yd5khqDzvKFqSmuEwx/ba, KHCL2018,,,,,,,,,,,,,,
0A2744ACXPvAibaEXe+4hxKfaQWuhJdFGWeKvxxz, ,,69.0,63.0,76.0,,,,,,,,,,
0A275EF0XPvAibaEXe9j81k8MH0oJ07F7M1SwTm7, KHMT2014,75.0,,,,,,,,,,,,,
0A29A66BXPvAibaEXe9CFhTkHod3yS4qPQKSYcEO, KHMT2016,,,,,,,,,,,,,,
0A2E8D02XPvAibaEXe+HozZBb+7rZ38QviMj8FHH, HTCL2018,,,,,,,,,,,,,,
0A45A87BXPvAibaEXe8zBeLfIMmoBD2l8CFV9VL9, MTCL2014,66.0,,,,,,,,,,,,,
0A69D24BXPvAibaEXe9j81k8MH0oJxqAQ+z1dx73, KTMT2014,67.0,,,,,,,,,,,,,
0A69D9BBXPvAibaEXe/yTqQKv0UsdQB4zgad4eTm, KTPM2018,,,,,,,,,,,,,,
0A73079AXPvAibaEXe+KaiYHkmXYCa8n8sqo2JAo, KHCL2019,,,,,,,,,,,,,,
0A8562CBXPvAibaEXe+tg0ae8qw/gj/c8Ef51TLi, ANTT2014,100.0,88.0,,,,,,,,,,,,
0A8C6948XPvAibaEXe/67dyjFFUOJlj54iDr28M5, TMĐT2017,,,,,,,,,,,,,,
0A8C9A4BXPvAibaEXe/9n4RXguPAYPQDYpD5T/PA, HTCL2014,78.0,68.0,,,,,,,,,,,,
0A908E06XPvAibaEXe/V92w6Vxv2r+Oj7xXUTRvt, HTTT2017,,,,,,,,,,,,,,
0A94E4D0XPvAibaEXe9gcLLHJLBBnRqUfrm4aBzH, KHMT2016,,,,,,,,,,,,,,
0AA6C0E6XPvAibaEXe/WuJYGMdaNyFWPwaD68cRK, KTPM2015,,,,,,,,,,,,,,
0AA9CE52XPvAibaEXe/k16nYNlOi0aIXMSL7mown, CNTT2018,,,,,,,,,,,,,,
0AAA839BXPvAibaEXe/pnXUIwMJHJvaSCkrHWZjB, MMCL2017,,,,,,,,,,,,,,
0AB2AC8EXPvAibaEXe/9XMaU/9dsP7xXXR4Qke5Q, CNTT2014,71.0,86.0,,,,,,,,,,,,
0AB6119CXPvAibaEXe8pr9LKErUcFSq0rQ1XLPBV, MMTT2015,,,,,,,,,,,,,,
0AC3D7F9XPvAibaEXe//3t8+us0X0rXqlaSwbAVq, ,,82.0,75.0,,,,,,,,,,,
0AC89451XPvAibaEXe9syD7Vfew2qVlAf3AjvnTY, PMCL2018,,,,,,,,,,,,,,
0ACCE1C5XPvAibaEXe8oz3/loyZiHLWx0e1WRRc8, KTPM2017,,,,,,,,,,,,,,
0ACD9F7AXPvAibaEXe/K6d36/fqcEaBjFfA/Uaef, ,,,,,,,,,,,,,,
0AD9733BXPvAibaEXe+E+n9mGyneJ18CbD4Pz+8Q, HTCL2015,,,,,,,,,,,,,,
0ADBF83FXPvAibaEXe+BUGeEgVnB4KvCAkeuR6Fc, KHMT2015,,,,,,,,,,,,,,
0AEAD120XPvAibaEXe/Ep1mHRpPbrFEpTM7VKF8G, PMCL2018,,,,,,,,,,,,,,
0AEC516DXPvAibaEXe+PhKfQb0+XJ16iun5xSwp1, ,,86.0,89.0,,,,,,,,,,,
0AEECA9FXPvAibaEXe+boSxJoV2lkJi3t/U7wNKE, CTTT2019.1,,,,,,,,,,,,,,
0AF3C97DXPvAibaEXe+pZU+khqBqyoH6pG4Xu7DE, PMCL2015 ,,,,,,,,,,,,,,
0B05A1FFXPvAibaEXe+Z64Gg7q108BcBRL2lBRDz, KTMT2015,,,,,,,,,,,,,,
0B14E0B3XPvAibaEXe9WkeUltvPYd/efXB9DaOem, CNTT2017,,,,,,,,,,,,,,
0B244D90XPvAibaEXe/nv6PZ4rt50u5JermYiF3N, KHTN2015,,,,,,,,,,,,,,
0B29E970XPvAibaEXe/nv6PZ4rt50lj4oHYu75WK, KTMT2015,,,,,,,,,,,,,,
0B2AAC0EXPvAibaEXe9CJmVsz9P34qS8MDP5qhfn, HTCL2016,,,,,,,,,,,,,,
0B312C42XPvAibaEXe9Rxq3EQECnGR9wTGJwVojS, HTCL2018,,,,,,,,,,,,,,
0B3CE49EXPvAibaEXe8wj1bWOnrKYaV22FSk+ppS, CTTT2019.1,,,,,,,,,,,,,,
0B42CB86XPvAibaEXe+aquNtcMIbv99lkiYwFMH9, CNCL2019,,,,,,,,,,,,,,
0B431A01XPvAibaEXe87069oyWO+IS0M6kVzLXKw, HTCL2016,,,,,,,,,,,,,,
0B44DD5FXPvAibaEXe9MnecufC0W/lktvrO5PJs9, KHDL2019,,,,,,,,,,,,,,
0B468FE1XPvAibaEXe+fmxcqgvribL7shgQ1FhJv, ,,78.0,84.0,,,,,,,,,,,
0B532F25XPvAibaEXe8wlx2/dthDAl8IHF2g7VFy, ,,90.0,37.0,,,,,,,,,,,
0B572ED1XPvAibaEXe+WyjAMa+c6giNzvWUiY0bY, CNTT2019,,,,,,,,,,,,,,
0B770EDDXPvAibaEXe/OS4eb0G5N4mWykgCvQ5ep, MTCL2018,,,,,,,,,,,,,,
0B8EF2B4XPvAibaEXe/HUuIVo8uCR+LcRu1I63oY, HTCL2017,,,,,,,,,,,,,,
0BA51321XPvAibaEXe8hvnm4ihleLRo3iaAhdOa6, ,,93.0,83.0,,,,,,,,,,,
0BA90F94XPvAibaEXe+4OTPvnL5gPzvycskG3dec, KHCL2018,,,,,,,,,,,,,,
0BAF3540XPvAibaEXe9HXpb1PepyFQeHHIpoFKlX, KTPM2014,58.0,,,,,,,,,,,,,
0BAF44E0XPvAibaEXe917PYvJ9Jl7VHX1jRhqJF3, ANTN2014,70.0,79.0,,,,,,,,,,,,
0BBE84FAXPvAibaEXe8ZCBSJNuktiLx9qlHzH/pa, HTCL2018,,,,,,,,,,,,,,
0BD8CFC9XPvAibaEXe9ej2kTw4OUmmVqFnbW6yIH, HTTT2014,82.0,81.0,,,,,,,,,,,,
0BDC71E7XPvAibaEXe8zDsaHJ0+9rUtBfUJ7ZI6S, PMCL2017,,,,,,,,,,,,,,
0BF2FC70XPvAibaEXe8eWl5Nr7OWQmKkpXrB/Ifd, ANTT2016,,,,,,,,,,,,,,
0BFEEE4BXPvAibaEXe+b6DqXDWl+u18pf4FKPL0W, KHMT2019,,,,,,,,,,,,,,
0BFF8631XPvAibaEXe/JhqMYLzzrR3zo13sUE5xw, KTMT2016,,,,,,,,,,,,,,
0C14F23EXPvAibaEXe+Ssm9D7QPetO0Tq8bSIiTz, KHMT2019,,,,,,,,,,,,,,
0C1DBB02XPvAibaEXe/3Z2K7mhA0JQcWw73nov6z, HTCL2015,,,,,,,,,,,,,,
0C1F8D02XPvAibaEXe8ptkRJyotmH4dH0a/L9r2z, MMTT2014,76.0,,,,,,,,,,,,,
0C1FAC78XPvAibaEXe97yKczitj7gqYPHv6Qxf2+, HTTT2015,,,,,,,,,,,,,,
0C2AF9F5XPvAibaEXe94sKKoWENjB6fpcrsmxLCQ, HTTT2019,,,,,,,,,,,,,,
0C36B229XPvAibaEXe+p5WOBbWD0M1pNCSfmVrhv, HTTT2015,,,,,,,,,,,,,,
0C38BE95XPvAibaEXe+DUF+563kBvYCEG38xd2GL, KHMT2019,,,,,,,,,,,,,,
0C41E54CXPvAibaEXe/0W4kDBen438YOnjAnq/Gn, KHDL2018,,,,,,,,,,,,,,
0C462C74XPvAibaEXe98rLBMbW9WWdnI+g77HgqD, MMTT2019,,,,,,,,,,,,,,
0C49764AXPvAibaEXe8CZDRB45S33KYZVPakF+yZ, KHTN2018,,,,,,,,,,,,,,
0C4BAF73XPvAibaEXe9MQ7MBXxp/M/xAK3s0gD7g, ,,90.0,78.0,76.0,,,,,,,,,,
0C4D2DA4XPvAibaEXe/HZd2ATF04tJsAugnqQz/3, MTCL2019,,,,,,,,,,,,,,
0C50DD36XPvAibaEXe8VziDgYa0u7gnYHeV/XO36, KTMT2014,64.0,,,,,,,,,,,,,
0C55F744XPvAibaEXe+L4+qEMJ/L9Xg/KtY2uB7M, HTTT2017,,,,,,,,,,,,,,
0C6086A0XPvAibaEXe/S5mChdnrLm950BH4/Mi+d, HTTT2014,82.0,86.0,,,,,,,,,,,,
0C6A6031XPvAibaEXe+55g1kTuqhAxmrxHxT8ysJ, CTTT2019.2,,,,,,,,,,,,,,
0C709244XPvAibaEXe+1xn1m12iBvkmQ18S46JHJ, HTTT2019,,,,,,,,,,,,,,
0C71A94EXPvAibaEXe9xLM9bjmqfKT49uL0KYOwB, KTPM2017,,,,,,,,,,,,,,
0C77106BXPvAibaEXe/NRwqjPAC0MErrzzQBtnng, KTPM2014,61.0,,,,,,,,,,,,,
0C79AF2FXPvAibaEXe/GgxgRg2iezlmvwIBf3n1i, CNTT2019,,,,,,,,,,,,,,
0C893A49XPvAibaEXe/MFNByxh05b28wNbqwsCec, MMTT2017,,,,,,,,,,,,,,
0C8B03CAXPvAibaEXe9RV3kg6cpLDO68mQWKudgq, ANTT2015,,,,,,,,,,,,,,
0CA805CBXPvAibaEXe+jQfayvnobXixdI/dSeK4d, PMCL2019,,,,,,,,,,,,,,
0CAE9BFDXPvAibaEXe8LHfATqQ4bHq2r0FA28U0O, MMTT2014,78.0,,,,,,,,,,,,,
0CB28A62XPvAibaEXe9iov3KWPg5dXVdPwAs/xVs, CTTT2015,,,,,,,,,,,,,,
0CBDEB0CXPvAibaEXe/rtk4wDmxi9/bnL79EBcG7, PMCL2015 ,,,,,,,,,,,,,,
0CBE4487XPvAibaEXe+fmxcqgvribAaiAPDGKOrx, ,,59.0,54.0,51.0,,,,,,,,,,
0CBF5C00XPvAibaEXe/WSo41+3xFkMEE7aNYnzrx, ,,67.0,56.0,,,,,,,,,,,
0CD1AC6BXPvAibaEXe9tVd6vhP62h3/dWX/lnb8D, CNTT2018,,,,,,,,,,,,,,
0CF59B91XPvAibaEXe8k9aD0YXzUPjR72F7dYDZ1, ,,80.0,79.0,89.0,,,,,,,,,,
0CF74531XPvAibaEXe8x4DBJAYNqX7MmOvd3RNwO, CNTT2019,,,,,,,,,,,,,,
0D013B2CXPvAibaEXe/8VZV/juG2bW/4If+TRYUd, PMCL2018,,,,,,,,,,,,,,
0D099817XPvAibaEXe/QLz2rC0qlTN31aJPhLzTb, PMCL2018,,,,,,,,,,,,,,
0D1D6419XPvAibaEXe8c53vaOKMxCwtlsMCgFPbi, HTTT2014,77.0,,,,,,,,,,,,,
0D25B7B4XPvAibaEXe9yRt5bXcOfsoxkwTgZfsWI, CNCL2019,,,,,,,,,,,,,,
0D2823DBXPvAibaEXe/8VZV/juG2bQnxjfmRzhuw, MMCL2018,,,,,,,,,,,,,,
0D2B48D3XPvAibaEXe8c53vaOKMxCzqf3f9CtSj+, MMTT2014,74.0,,,,,,,,,,,,,
0D30BB57XPvAibaEXe8yzZ/8QUtgdoXOX3U3tDwT, HTTT2014,79.0,,,,,,,,,,,,,
0D3A3A1DXPvAibaEXe9iov3KWPg5dRessaMo8GPP, KHMT2015,,,,,,,,,,,,,,
0D46EC4EXPvAibaEXe++R9hzjt1s7z+MfqeYD5aE, CNTT2015,,,,,,,,,,,,,,
0D56970AXPvAibaEXe+/1KYXP+fweMd3DfpYccg/, KHMT2016,,,,,,,,,,,,,,
0D5711A8XPvAibaEXe/0WaLAM5c/YIOGjiiYt77w, MMTT2018,,,,,,,,,,,,,,
0D5828BAXPvAibaEXe9P07hcrvmhCf8ZveiQ5xwl, ,,28.0,,,,,,,,,,,,
0D5BF6D5XPvAibaEXe/z9L7tMg5te0xMBUDLwwhb, ATCL2018,,,,,,,,,,,,,,
0D5F945EXPvAibaEXe8CKeIX0ksEeMKbwIdrC9sO, ,,98.0,65.0,76.0,,,,,,,,,,
0D638D19XPvAibaEXe/JhqMYLzzrRxowiJob8Ur4, HTTT2016,,,,,,,,,,,,,,
0D6E6C28XPvAibaEXe+uWtCFQV0fxq48MupdSUio, TMĐT2017,,,,,,,,,,,,,,
0D83FC5DXPvAibaEXe+98B3vqZGkWFPHah8cr36K, KHMT2015,,,,,,,,,,,,,,
0D8ACB1AXPvAibaEXe9Qk6hDUWKQXW1vlY8dR29I, MMTT2014,72.0,,,,,,,,,,,,,
0D8E347EXPvAibaEXe/6gqqbvLbYMxirR50rND05, KHCL2019,,,,,,,,,,,,,,
0D980091XPvAibaEXe9u8ftW5AKWESCMlv3A+Gqi, CNTT2019,,,,,,,,,,,,,,
0D9B1AFEXPvAibaEXe94sdmGYWWl8FiV/WYzNqOC, PMCL2019,,,,,,,,,,,,,,
0DA45914XPvAibaEXe9JJ0DEqozv6AYSzxyBJMSH, PMCL2016,,,,,,,,,,,,,,
0DB26593XPvAibaEXe+fEAEfw3o+Koj1aryhxwXB, MTCL2016,,,,,,,,,,,,,,
0DB31EA1XPvAibaEXe9nP2x7vQNdVabxKy545VHC, HTCL2019,,,,,,,,,,,,,,
0DB54EF3XPvAibaEXe9YYF5FMCfolFEcE74CV9kF, PMCL2015 ,,,,,,,,,,,,,,
0DBCCDABXPvAibaEXe8FGyuwtFnKnMb43/h/1bI3, PMCL2016,,,,,,,,,,,,,,
0DD35B47XPvAibaEXe80b1fr0fH/JjIAGw7YBF/0, CNTT2015,,,,,,,,,,,,,,
0DDDFAB4XPvAibaEXe8Cym7B6GX+ToQm9g2Af3fK, ,,65.0,21.0,,,,,,,,,,,
0DE370C5XPvAibaEXe93zTruI/+aDEPB+SkJADIe, KHCL2019,,,,,,,,,,,,,,
0DEECEB5XPvAibaEXe/yTqQKv0Usdd89ZSgbsVM6, CNTT2018,,,,,,,,,,,,,,
0DF486EEXPvAibaEXe8zt9d6Yn9pDLCVxga0m3iT, KTMT2014,60.0,,,,,,,,,,,,,
0DF7E48FXPvAibaEXe8CKeIX0ksEeL2w5FD8Xm6m, ,,87.0,90.0,69.0,,,,,,,,,,
0DFB77F9XPvAibaEXe+M8JaUhbJyeUks/6mlFMNg, MMTT2016,,,,,,,,,,,,,,
0E005675XPvAibaEXe9m0F2yptF5U4Q4jth/B4mp, CNCL2019,,,,,,,,,,,,,,
0E01B42BXPvAibaEXe/nw3DhNQnHfx78goHY5uai, KHMT2017,,,,,,,,,,,,,,
0E057C62XPvAibaEXe/FR4/Q8QxXre9lKen1hUnC, CNCL2018,,,,,,,,,,,,,,
0E1136EDXPvAibaEXe+cD2dfYrNOtz0bfYMeKKP6, PMCL2015 ,,,,,,,,,,,,,,
0E184853XPvAibaEXe8OLQLlidG6/6DACqDoin5w, KTPM2016,,,,,,,,,,,,,,
0E1A7BB3XPvAibaEXe8rZ8NuCiCoOd1q2gA6VxWj, CNTT2019,,,,,,,,,,,,,,
0E1B821FXPvAibaEXe8SRnjkoZQJQl3sz3581FoJ, KTPM2019,,,,,,,,,,,,,,
0E1F9B22XPvAibaEXe+Ee/bNoyDJss9tsEhQqAHs, MTCL2019,,,,,,,,,,,,,,
0E23E1BFXPvAibaEXe/HavVGti21aJvlK6tbGOhG, ATCL2019,,,,,,,,,,,,,,
0E24D46BXPvAibaEXe+3IeSFe/CqDLQw1YBtMG+0, CNCL2019,,,,,,,,,,,,,,
0E31BA26XPvAibaEXe/jA2MATe6eKnEqbe1SUl7t, KTPM2016,,,,,,,,,,,,,,
0E334238XPvAibaEXe+HzQxlRR1WqkuqdQWw/DpZ, MTCL2018,,,,,,,,,,,,,,
0E3515C3XPvAibaEXe8G+DN2/i3pr96Op/wQBqaD, KTMT2016,,,,,,,,,,,,,,
0E3AF2F2XPvAibaEXe9Bx5CZuIA9z4vBSR0Ex5VT, ,,57.0,,,,,,,,,,,,
0E3CC85BXPvAibaEXe/7YVAxOsMwOq19C4IZbCNV, KHMT2016,,,,,,,,,,,,,,
0E3CD80AXPvAibaEXe+iIJOpfrvDw/LOXzIQc4yS, CNCL2019,,,,,,,,,,,,,,
0E479942XPvAibaEXe/EbCJQv4uheFVawqT5Hb/C, KTMT2019,,,,,,,,,,,,,,
0E631785XPvAibaEXe9X5bpEKoa0mgPWtTwg2Rv7, ,,79.0,67.0,,,,,,,,,,,
0E7537AFXPvAibaEXe9UJtBa/m0OMr6cMlCqrcn6, CNCL2019,,,,,,,,,,,,,,
0E78BDE9XPvAibaEXe9U/K5zYZONT1sJ1bWJmpI3, HTTT2014,92.0,83.0,,,,,,,,,,,,
0E7A4103XPvAibaEXe9QSg4kScpiF5vRR6VWq0og, ATCL2018,,,,,,,,,,,,,,
0E8718D1XPvAibaEXe/Uev7j/8Ezmbm1+c2ioDM+, HTTT2014,83.0,,,,,,,,,,,,,
0E8ECFA9XPvAibaEXe+nZBq3b0XEhYBJV4WkY1zV, ,,80.0,95.0,,,,,,,,,,,
0EA4C432XPvAibaEXe9aucNQ7/14aA6PbREGyMCR, ,,60.0,,,,,,,,,,,,
0EA75687XPvAibaEXe/+5dmtHXoxmqBnFbNh94Ft, PMCL2019,,,,,,,,,,,,,,
0EA8D3D2XPvAibaEXe/lOccskaOiOzxORymghVIL, ,,100.0,100.0,,,,,,,,,,,
0EB7EE23XPvAibaEXe8b4sJvH2gx3PgXL4miHOZf, ANTT2014,80.0,87.0,,,,,,,,,,,,
0EBD2D4AXPvAibaEXe8Dld2HmzmH+uu6jESzN4z+, HTTT2017,,,,,,,,,,,,,,
0ECFDCE2XPvAibaEXe9hPQQhQOOPyenrlTjJyLmh, ,,90.0,91.0,,,,,,,,,,,
0ED69001XPvAibaEXe95BgJyC1XgNa/ibIGIe1RU, KTPM2019,,,,,,,,,,,,,,
0EE35AD6XPvAibaEXe8IXn+MV9wqkgOVjPwGg7/9, CNTT2018,,,,,,,,,,,,,,
0EEBE88AXPvAibaEXe9G2n4phUxISLrrJViaK5xS, KHMT2016,,,,,,,,,,,,,,
0EECF6C7XPvAibaEXe8IsBka/KfNv325nO+dEjhm, MTCL2019,,,,,,,,,,,,,,
0EF14EF0XPvAibaEXe+P6Zzp7Rb5oKuNeayOdU2C, ,,69.0,67.0,,,,,,,,,,,
0EF77F10XPvAibaEXe9tdh69VvZt16omW3PdhUpG, HTTT2014,64.0,37.0,,,,,,,,,,,,
0F00DACFXPvAibaEXe+MR0BPJNCxyebIVSgcjQps, KHCL2018,,,,,,,,,,,,,,
0F0200BCXPvAibaEXe+3hDjf+K3BYey+4BTZQKZh, TMĐT2017,,,,,,,,,,,,,,
0F04DA5EXPvAibaEXe98rLBMbW9WWe80/0gktK2q, PMCL2019,,,,,,,,,,,,,,
0F0B3880XPvAibaEXe8C3lblh2dNnucGR/kirZnP, MMCL2019,,,,,,,,,,,,,,
0F15AA08XPvAibaEXe/VnvhYBb4TNB/meRH0KUep, CNCL2019,,,,,,,,,,,,,,
0F175AE8XPvAibaEXe+9v37KcInSIcX1yhIx0ss7, MTCL2018,,,,,,,,,,,,,,
0F3CCC56XPvAibaEXe+uS3hCcqF/swV1VTwrbD2d, PMCL2016,,,,,,,,,,,,,,
0F4E2E19XPvAibaEXe+KnWgScvZ27HdNiwaSUUic, CNTT2018,,,,,,,,,,,,,,
0F585819XPvAibaEXe8EWfnZTwjAD2jHtdn6WnXE, KTMT2018,,,,,,,,,,,,,,
0F633F90XPvAibaEXe9o/lUQXb5f/3wDMeffVbKe, KHMT2014,85.0,,,,,,,,,,,,,
0F6668CEXPvAibaEXe+7uJh0aD4oAsBvKJEEQ3Jm, MMTT2017,,,,,,,,,,,,,,
0F6FD99FXPvAibaEXe9hPQQhQOOPydGyiKRryin1, ,,88.0,78.0,,,,,,,,,,,
0F72A481XPvAibaEXe/CDMtnBauOUMXRTQE2/tpe, KHCL2018,,,,,,,,,,,,,,
0F7EEFB9XPvAibaEXe9pXJcjrAt8Xkz67E7kkuBe, KTPM2017,,,,,,,,,,,,,,
0F864E3EXPvAibaEXe+7yjglV2dMp5y+Cm2nB6Yx, TMĐT2017,,,,,,,,,,,,,,
0F89E6EDXPvAibaEXe/Ep1mHRpPbrO+lZuche+jJ, MTCL2018,,,,,,,,,,,,,,
0F92557CXPvAibaEXe9176253k6Mv7DsmZGZMkgF, HTTT2019,,,,,,,,,,,,,,
0F964870XPvAibaEXe+XOEV1VJ5O23rPwoPtOBXN, MMTT2017,,,,,,,,,,,,,,
0FA9B1B6XPvAibaEXe+LbSgCtk53mSf0TI7FYT2d, MMCL2018,,,,,,,,,,,,,,
0FAB89A8XPvAibaEXe+M/BSgLkQKVyUPrC5fe/9g, KHDL2018,,,,,,,,,,,,,,
0FAF5403XPvAibaEXe+uQMKXqrwYdigmaK3Sgzs7, KHMT2014,84.0,,,,,,,,,,,,,
0FC485B7XPvAibaEXe+lwq621ApacWNSIxSrdxsm, ,,88.0,83.0,,,,,,,,,,,
0FCB6532XPvAibaEXe879+AOg1gh8o0EEQcYQ8HR, ,,57.0,,,,,,,,,,,,
0FCE1BEBXPvAibaEXe+NyYotv4FWdbC4ZrmLSdK9, CTTT2018,,,,,,,,,,,,,,
0FD4FDE2XPvAibaEXe9NZBs7fjgAwegyv9vFcRxM, KHDL2018,,,,,,,,,,,,,,
0FD955E7XPvAibaEXe9WkeUltvPYd31w2pNQgTBO, KHTN2017,,,,,,,,,,,,,,
0FDE76E9XPvAibaEXe/ZkCDd4JXTLrBO6zdQ4uka, KHCL2018,,,,,,,,,,,,,,
